product_id,title,category,brand,price,rating,popularity_score,is_head_product
P00148,Nova Toys Item 148,toys,Nova,32.74,3.6,390,FALSE
P00716,Apex Fashion Item 716,fashion,Apex,51.98,4.4,389,FALSE
P00710,CoreLine Home Item 710,home,CoreLine,81.29,4.2,388,FALSE
P00146,UrbanCo Grocery Item 146,grocery,UrbanCo,16.67,3.8,387,FALSE
P00869,Zenith Grocery Item 869,grocery,Zenith,21.16,4,386,FALSE
P00760,Apex Beauty Item 760,beauty,Apex,43.23,3.7,380,FALSE
P00479,Apex Fashion Item 479,fashion,Apex,51.14,3.3,377,FALSE
P00848,UrbanCo Toys Item 848,toys,UrbanCo,18.09,3.7,376,FALSE
P00823,UrbanCo Books Item 823,books,UrbanCo,24.42,3.4,376,FALSE
P00878,DailyPro Home Item 878,home,DailyPro,66.88,4.4,374,FALSE
P00627,Nova Books Item 627,books,Nova,23.4,3.3,372,FALSE
P00075,UrbanCo Books Item 75,books,UrbanCo,28.71,3.6,370,FALSE
P00859,CoreLine Grocery Item 859,grocery,CoreLine,17.71,4.3,370,FALSE
P00140,Apex Beauty Item 140,beauty,Apex,20.75,3.3,367,FALSE
P00120,Zenith Home Item 120,home,Zenith,47.28,4.4,365,FALSE
P00967,DailyPro Electronics Item 967,electronics,DailyPro,105.42,3.8,363,FALSE
P00943,Nova Grocery Item 943,grocery,Nova,8.28,4.8,363,FALSE
P00753,CoreLine Electronics Item 753,electronics,CoreLine,143.8,4.9,363,FALSE
P00930,BrightLife Books Item 930,books,BrightLife,25.44,3,363,FALSE
P00131,Apex Electronics Item 131,electronics,Apex,83.27,4.1,362,FALSE
P00518,Nova Beauty Item 518,beauty,Nova,56.08,4.3,359,FALSE
P00371,FreshNest Sports Item 371,sports,FreshNest,110.99,4.9,359,FALSE
P00912,Nova Beauty Item 912,beauty,Nova,41.05,5,359,FALSE
P00177,CoreLine Beauty Item 177,beauty,CoreLine,48.91,3.9,359,FALSE
P00639,BrightLife Toys Item 639,toys,BrightLife,32.9,3.4,359,FALSE
P00671,DailyPro Fashion Item 671,fashion,DailyPro,63.17,4.3,358,FALSE
P00998,Zenith Sports Item 998,sports,Zenith,62.31,3.1,357,FALSE
P00399,BrightLife Toys Item 399,toys,BrightLife,42.16,3.8,356,FALSE
P00475,Apex Grocery Item 475,grocery,Apex,23.37,4.4,353,FALSE
P00463,BrightLife Fashion Item 463,fashion,BrightLife,80.87,4,350,FALSE
P00293,BrightLife Beauty Item 293,beauty,BrightLife,22.17,3.7,350,FALSE
P00021,Zenith Home Item 21,home,Zenith,89.95,3.7,347,FALSE
P00702,BrightLife Books Item 702,books,BrightLife,31.58,4.9,345,FALSE
P00450,Apex Books Item 450,books,Apex,35.08,4.9,344,FALSE
P00663,UrbanCo Fashion Item 663,fashion,UrbanCo,70.69,3.6,343,FALSE
P00305,BrightLife Books Item 305,books,BrightLife,28.45,4.1,343,FALSE
P00353,BrightLife Toys Item 353,toys,BrightLife,52.23,4.6,343,FALSE
P00491,Apex Beauty Item 491,beauty,Apex,32.23,4.4,341,FALSE
P00147,Apex Home Item 147,home,Apex,55.72,4.4,339,FALSE
P00151,DailyPro Electronics Item 151,electronics,DailyPro,101.66,3.3,339,FALSE
P00169,UrbanCo Electronics Item 169,electronics,UrbanCo,96.62,4.4,338,FALSE
P00078,CoreLine Beauty Item 78,beauty,CoreLine,42.43,3,338,FALSE
P00384,UrbanCo Electronics Item 384,electronics,UrbanCo,213.84,3.9,338,FALSE
P00618,UrbanCo Home Item 618,home,UrbanCo,73.89,3.2,337,FALSE
P00846,FreshNest Grocery Item 846,grocery,FreshNest,24.85,3.8,337,FALSE
P00288,Zenith Grocery Item 288,grocery,Zenith,8.21,4.3,337,FALSE
P00090,DailyPro Grocery Item 90,grocery,DailyPro,12.85,3.2,336,FALSE
P00314,BrightLife Sports Item 314,sports,BrightLife,129.88,4,334,FALSE
P00137,Zenith Grocery Item 137,grocery,Zenith,8.14,3.6,332,FALSE
P00764,Apex Home Item 764,home,Apex,80.35,3.2,329,FALSE
P00333,CoreLine Home Item 333,home,CoreLine,69.33,4.5,328,FALSE
P00471,CoreLine Toys Item 471,toys,CoreLine,15.17,3.4,326,FALSE
P00117,Zenith Books Item 117,books,Zenith,32.89,4.4,323,FALSE
P00638,Zenith Beauty Item 638,beauty,Zenith,49.93,4.4,322,FALSE
P00444,FreshNest Beauty Item 444,beauty,FreshNest,24.14,3.3,322,FALSE
P00244,FreshNest Home Item 244,home,FreshNest,64.49,3.6,321,FALSE
P00315,Zenith Home Item 315,home,Zenith,45.31,4.9,320,FALSE
P00867,Zenith Beauty Item 867,beauty,Zenith,47,4.1,313,FALSE
P00835,Zenith Books Item 835,books,Zenith,14.87,3.5,313,FALSE
P00443,Apex Sports Item 443,sports,Apex,104.32,3.3,313,FALSE
P00635,DailyPro Sports Item 635,sports,DailyPro,100.62,4.4,313,FALSE
P00682,BrightLife Books Item 682,books,BrightLife,33.26,4.9,312,FALSE
P00291,FreshNest Grocery Item 291,grocery,FreshNest,14.66,4.6,310,FALSE
P00575,Apex Sports Item 575,sports,Apex,47.26,4.3,309,FALSE
P00049,DailyPro Beauty Item 49,beauty,DailyPro,47.97,3.6,308,FALSE
P00188,BrightLife Toys Item 188,toys,BrightLife,18.52,3.8,307,FALSE
P00189,FreshNest Home Item 189,home,FreshNest,58.75,4.5,304,FALSE
P00487,Zenith Sports Item 487,sports,Zenith,122.79,3.1,304,FALSE
P00370,FreshNest Fashion Item 370,fashion,FreshNest,41.43,3.5,302,FALSE
P00815,FreshNest Sports Item 815,sports,FreshNest,128.15,4.1,302,FALSE
P00650,CoreLine Beauty Item 650,beauty,CoreLine,53.36,3.7,301,FALSE
P00633,BrightLife Grocery Item 633,grocery,BrightLife,14.21,4.7,299,FALSE
P00648,Zenith Fashion Item 648,fashion,Zenith,28.21,3.3,299,FALSE
P00795,Zenith Home Item 795,home,Zenith,76.67,4.1,298,FALSE
P00915,BrightLife Beauty Item 915,beauty,BrightLife,57.98,3.5,296,FALSE
P00354,UrbanCo Beauty Item 354,beauty,UrbanCo,33.26,3.9,296,FALSE
P00729,Zenith Beauty Item 729,beauty,Zenith,23.42,4.2,294,FALSE
P00800,Apex Grocery Item 800,grocery,Apex,14.72,4.1,292,FALSE
P00455,FreshNest Toys Item 455,toys,FreshNest,20.43,3.6,291,FALSE
P00101,Zenith Toys Item 101,toys,Zenith,44.33,4.7,290,FALSE
P00122,BrightLife Books Item 122,books,BrightLife,28.27,3.5,289,FALSE
P00592,BrightLife Home Item 592,home,BrightLife,64.84,3.5,287,FALSE
P00661,Nova Sports Item 661,sports,Nova,103.48,4.3,286,FALSE
P00250,UrbanCo Books Item 250,books,UrbanCo,23.12,3.3,284,FALSE
P00390,CoreLine Grocery Item 390,grocery,CoreLine,17.87,4.6,284,FALSE
P00320,Zenith Grocery Item 320,grocery,Zenith,20.02,3.6,280,FALSE
P00981,FreshNest Toys Item 981,toys,FreshNest,18.1,4.2,280,FALSE
P00237,BrightLife Grocery Item 237,grocery,BrightLife,9.22,4.7,278,FALSE
P00825,FreshNest Sports Item 825,sports,FreshNest,109.37,3.5,277,FALSE
P00736,Nova Grocery Item 736,grocery,Nova,9.74,3.7,274,FALSE
P00866,DailyPro Toys Item 866,toys,DailyPro,25.26,3.8,273,FALSE
P00356,Apex Beauty Item 356,beauty,Apex,22.47,4.5,273,FALSE
P00033,Nova Home Item 33,home,Nova,97.05,3.1,271,FALSE
P00758,BrightLife Grocery Item 758,grocery,BrightLife,14.46,4.3,267,FALSE
P00394,DailyPro Electronics Item 394,electronics,DailyPro,175.52,3.8,267,FALSE
P00395,Nova Sports Item 395,sports,Nova,51.16,5,266,FALSE
P00263,Zenith Grocery Item 263,grocery,Zenith,22.17,4.6,266,FALSE
P00994,FreshNest Grocery Item 994,grocery,FreshNest,23.26,4.8,264,FALSE
P00580,Apex Beauty Item 580,beauty,Apex,39.81,3.2,264,FALSE
P00418,Nova Electronics Item 418,electronics,Nova,124.33,4.7,263,FALSE
P00428,UrbanCo Books Item 428,books,UrbanCo,33.26,4.8,261,FALSE
P00009,DailyPro Books Item 9,books,DailyPro,28.32,3.1,258,FALSE
P00649,BrightLife Fashion Item 649,fashion,BrightLife,60.78,3.4,252,FALSE
P00694,BrightLife Sports Item 694,sports,BrightLife,132.09,3.1,251,FALSE
P00701,FreshNest Books Item 701,books,FreshNest,12.96,4.5,250,FALSE
P00761,Apex Toys Item 761,toys,Apex,15.19,3.5,250,FALSE
P00820,UrbanCo Beauty Item 820,beauty,UrbanCo,34.91,4.6,248,FALSE
P00017,CoreLine Beauty Item 17,beauty,CoreLine,58.35,3.8,247,FALSE
P00105,FreshNest Fashion Item 105,fashion,FreshNest,61.66,4.1,245,FALSE
P00916,UrbanCo Beauty Item 916,beauty,UrbanCo,43.46,4.1,245,FALSE
P00523,Nova Home Item 523,home,Nova,75.81,3,243,FALSE
P00302,Zenith Home Item 302,home,Zenith,90.45,4.4,241,FALSE
P00079,BrightLife Toys Item 79,toys,BrightLife,33.13,3.9,240,FALSE
P00041,DailyPro Home Item 41,home,DailyPro,42.97,4,240,FALSE
P00741,UrbanCo Electronics Item 741,electronics,UrbanCo,92.88,4.3,239,FALSE
P00093,BrightLife Toys Item 93,toys,BrightLife,36.16,3.8,231,FALSE
P00410,FreshNest Home Item 410,home,FreshNest,89.41,3.6,227,FALSE
P00978,Apex Beauty Item 978,beauty,Apex,22.85,3.3,226,FALSE
P00961,CoreLine Beauty Item 961,beauty,CoreLine,27.63,4.3,226,FALSE
P00449,Zenith Fashion Item 449,fashion,Zenith,41.26,4.9,224,FALSE
P00286,Nova Grocery Item 286,grocery,Nova,13.22,3.1,222,FALSE
P00630,FreshNest Electronics Item 630,electronics,FreshNest,67.89,3.7,222,FALSE
P00926,Apex Toys Item 926,toys,Apex,44.72,4,220,FALSE
P00470,CoreLine Toys Item 470,toys,CoreLine,16.14,4.2,219,FALSE
P00755,Apex Fashion Item 755,fashion,Apex,35.42,4.7,216,FALSE
P00083,FreshNest Home Item 83,home,FreshNest,62.33,4.3,216,FALSE
P00035,DailyPro Grocery Item 35,grocery,DailyPro,22.8,4.6,211,FALSE
P00403,BrightLife Grocery Item 403,grocery,BrightLife,9.3,4.4,211,FALSE
P00601,Nova Fashion Item 601,fashion,Nova,28.42,3.4,210,FALSE
P00248,FreshNest Electronics Item 248,electronics,FreshNest,201.81,4.1,208,FALSE
P00942,FreshNest Books Item 942,books,FreshNest,32.54,4.1,206,FALSE
P00046,Nova Fashion Item 46,fashion,Nova,78.71,3.2,205,FALSE
P00369,BrightLife Toys Item 369,toys,BrightLife,18.38,4.3,204,FALSE
P00606,Zenith Grocery Item 606,grocery,Zenith,9.28,4.1,204,FALSE
P00956,Apex Beauty Item 956,beauty,Apex,52.95,3.2,204,FALSE
P00469,FreshNest Toys Item 469,toys,FreshNest,24.04,3.8,203,FALSE
P00784,Apex Electronics Item 784,electronics,Apex,68.72,3.5,198,FALSE
P00837,BrightLife Books Item 837,books,BrightLife,32.21,3.6,198,FALSE
P00971,CoreLine Fashion Item 971,fashion,CoreLine,46.69,3.9,197,FALSE
P00632,DailyPro Electronics Item 632,electronics,DailyPro,118.1,4.2,195,FALSE
P00530,Zenith Electronics Item 530,electronics,Zenith,163.91,4.3,193,FALSE
P00284,BrightLife Electronics Item 284,electronics,BrightLife,145.18,4.6,192,FALSE
P00144,Zenith Electronics Item 144,electronics,Zenith,149.89,4.5,192,FALSE
P00241,DailyPro Fashion Item 241,fashion,DailyPro,28.51,3.5,190,FALSE
P00612,Apex Electronics Item 612,electronics,Apex,78.76,4.5,189,FALSE
P00975,CoreLine Fashion Item 975,fashion,CoreLine,54.7,3.1,187,FALSE
P00657,FreshNest Electronics Item 657,electronics,FreshNest,102.67,4.5,184,FALSE
P00565,UrbanCo Books Item 565,books,UrbanCo,11.11,3.9,183,FALSE
P00482,CoreLine Grocery Item 482,grocery,CoreLine,21.35,3.9,183,FALSE
P00028,Apex Fashion Item 28,fashion,Apex,61.1,4.9,180,FALSE
P00064,Apex Toys Item 64,toys,Apex,51.1,3.5,177,FALSE
P00266,CoreLine Beauty Item 266,beauty,CoreLine,40.38,3.8,176,FALSE
P00802,DailyPro Home Item 802,home,DailyPro,64.83,4.4,176,FALSE
P00783,DailyPro Electronics Item 783,electronics,DailyPro,66.73,4.1,175,FALSE
P00321,Zenith Toys Item 321,toys,Zenith,32.69,4.4,172,FALSE
P00914,Apex Beauty Item 914,beauty,Apex,21.79,3.9,169,FALSE
P00554,Apex Sports Item 554,sports,Apex,113.54,4.2,168,FALSE
P00154,FreshNest Home Item 154,home,FreshNest,103.87,4.3,167,FALSE
P00730,FreshNest Books Item 730,books,FreshNest,28.45,3.3,166,FALSE
P00104,DailyPro Electronics Item 104,electronics,DailyPro,91.1,3,165,FALSE
P00344,DailyPro Home Item 344,home,DailyPro,31.48,3.6,164,FALSE
P00243,BrightLife Grocery Item 243,grocery,BrightLife,24.35,4.3,163,FALSE
P00653,Zenith Toys Item 653,toys,Zenith,31.11,4.7,163,FALSE
P00608,DailyPro Beauty Item 608,beauty,DailyPro,55.59,4.1,163,FALSE
P00139,CoreLine Sports Item 139,sports,CoreLine,48.69,3.4,161,FALSE
P00422,Apex Toys Item 422,toys,Apex,19.17,3.2,161,FALSE
P00269,Apex Home Item 269,home,Apex,51.28,4.8,159,FALSE
P00720,Apex Beauty Item 720,beauty,Apex,62.25,4.4,158,FALSE
P00172,Nova Books Item 172,books,Nova,17.63,3.7,157,FALSE
P00952,CoreLine Fashion Item 952,fashion,CoreLine,80.75,5,156,FALSE
P00322,FreshNest Toys Item 322,toys,FreshNest,33.11,3.7,155,FALSE
P00254,Apex Beauty Item 254,beauty,Apex,32.67,4.2,152,FALSE
P00703,UrbanCo Books Item 703,books,UrbanCo,11.19,3.3,151,FALSE
P00038,DailyPro Home Item 38,home,DailyPro,44.94,4.1,151,FALSE
P00001,Nova Home Item 1,home,Nova,87.84,3.5,150,FALSE
P00307,DailyPro Books Item 307,books,DailyPro,13.16,3.4,149,FALSE
P00950,FreshNest Books Item 950,books,FreshNest,24.1,3.4,149,FALSE
P00801,BrightLife Beauty Item 801,beauty,BrightLife,52.73,3.8,148,FALSE
P00477,Apex Books Item 477,books,Apex,23.28,3.8,148,FALSE
P00091,BrightLife Beauty Item 91,beauty,BrightLife,32.05,4.1,148,FALSE
P00959,Apex Books Item 959,books,Apex,32.16,4,147,FALSE
P00193,UrbanCo Grocery Item 193,grocery,UrbanCo,9.4,4.8,145,FALSE
P00439,FreshNest Beauty Item 439,beauty,FreshNest,33.88,3.5,142,FALSE
P00184,BrightLife Beauty Item 184,beauty,BrightLife,51.51,3.4,141,FALSE
P00521,Nova Home Item 521,home,Nova,106.98,4.9,141,FALSE
P00504,CoreLine Electronics Item 504,electronics,CoreLine,91.56,4.4,141,FALSE
P00510,UrbanCo Books Item 510,books,UrbanCo,35.69,3.8,141,FALSE
P00183,FreshNest Beauty Item 183,beauty,FreshNest,19.02,3.7,140,FALSE
P00058,Zenith Toys Item 58,toys,Zenith,16.72,3.7,140,FALSE
P00666,Nova Toys Item 666,toys,Nova,23.91,4.5,140,FALSE
P00658,FreshNest Fashion Item 658,fashion,FreshNest,68.43,4.6,138,FALSE
P00061,BrightLife Electronics Item 61,electronics,BrightLife,150.87,3.3,136,FALSE
P00076,BrightLife Toys Item 76,toys,BrightLife,30.69,3.6,136,FALSE
P00210,UrbanCo Home Item 210,home,UrbanCo,55.12,3.3,134,FALSE
P00200,Nova Electronics Item 200,electronics,Nova,182.74,3.5,134,FALSE
P00268,UrbanCo Books Item 268,books,UrbanCo,28.5,4,133,FALSE
P00631,FreshNest Books Item 631,books,FreshNest,23.13,4.3,132,FALSE
P00752,Nova Books Item 752,books,Nova,24.39,4.1,131,FALSE
P00198,Nova Books Item 198,books,Nova,20.35,3.4,130,FALSE
P00276,UrbanCo Toys Item 276,toys,UrbanCo,45.27,3.5,129,FALSE
P00086,Nova Grocery Item 86,grocery,Nova,18.37,4.8,129,FALSE
P00704,UrbanCo Toys Item 704,toys,UrbanCo,24.92,3.4,128,FALSE
P00556,FreshNest Sports Item 556,sports,FreshNest,67.56,3.5,127,FALSE
P00696,UrbanCo Grocery Item 696,grocery,UrbanCo,24.2,3.9,126,FALSE
P00746,CoreLine Toys Item 746,toys,CoreLine,27.34,3.8,125,FALSE
P00406,DailyPro Electronics Item 406,electronics,DailyPro,206.2,4.9,124,FALSE
P00476,Apex Home Item 476,home,Apex,54.43,3.5,124,FALSE
P00186,Zenith Grocery Item 186,grocery,Zenith,22.06,3.7,122,FALSE
P00228,CoreLine Grocery Item 228,grocery,CoreLine,12.83,4.5,120,FALSE
P00781,DailyPro Home Item 781,home,DailyPro,62.34,3.7,120,FALSE
P00934,Zenith Fashion Item 934,fashion,Zenith,23.3,4.4,117,FALSE
P00018,FreshNest Fashion Item 18,fashion,FreshNest,27.82,3.1,116,FALSE
P00467,UrbanCo Electronics Item 467,electronics,UrbanCo,63.52,3.7,115,FALSE
P00066,DailyPro Toys Item 66,toys,DailyPro,25.41,4.6,114,FALSE
P00220,Apex Sports Item 220,sports,Apex,101.53,3.4,114,FALSE
P00330,FreshNest Grocery Item 330,grocery,FreshNest,13.07,3,113,FALSE
P00364,Nova Beauty Item 364,beauty,Nova,17.92,4.1,113,FALSE
P00111,Nova Books Item 111,books,Nova,32.09,4.6,111,FALSE
P00906,FreshNest Books Item 906,books,FreshNest,28.27,3.9,109,FALSE
P00511,DailyPro Home Item 511,home,DailyPro,59.88,4.5,108,FALSE
P00486,FreshNest Electronics Item 486,electronics,FreshNest,145.23,5,108,FALSE
P00834,Nova Electronics Item 834,electronics,Nova,165.16,3.8,106,FALSE
P00515,FreshNest Toys Item 515,toys,FreshNest,48.54,3.2,105,FALSE
P00051,FreshNest Electronics Item 51,electronics,FreshNest,156.9,4.1,105,FALSE
P00757,UrbanCo Grocery Item 757,grocery,UrbanCo,13.17,3.1,103,FALSE
P00560,FreshNest Toys Item 560,toys,FreshNest,36.68,4.1,99,FALSE
P00002,UrbanCo Home Item 2,home,UrbanCo,76.06,3.1,98,FALSE
P00153,Zenith Fashion Item 153,fashion,Zenith,54.72,4.1,97,FALSE
P00505,Apex Beauty Item 505,beauty,Apex,57.29,4.8,97,FALSE
P00923,FreshNest Toys Item 923,toys,FreshNest,44.36,4.2,94,FALSE
P00676,BrightLife Grocery Item 676,grocery,BrightLife,12.07,3,93,FALSE
P00625,Zenith Books Item 625,books,Zenith,28.95,4.2,93,FALSE
P00569,CoreLine Grocery Item 569,grocery,CoreLine,24.71,4,91,FALSE
P00603,Apex Grocery Item 603,grocery,Apex,8.56,3,91,FALSE
P00135,DailyPro Home Item 135,home,DailyPro,78.79,3.5,84,FALSE
P00851,Zenith Sports Item 851,sports,Zenith,129.19,4.4,83,FALSE
P00274,FreshNest Fashion Item 274,fashion,FreshNest,48.74,3,82,FALSE
P00827,Apex Books Item 827,books,Apex,30.25,3.2,81,FALSE
P00259,DailyPro Grocery Item 259,grocery,DailyPro,11.92,3.3,80,FALSE
P00108,CoreLine Beauty Item 108,beauty,CoreLine,35.55,4.4,79,FALSE
P00765,DailyPro Fashion Item 765,fashion,DailyPro,37.9,4.8,79,FALSE
P00039,Zenith Fashion Item 39,fashion,Zenith,49.56,4.7,78,FALSE
P00553,BrightLife Toys Item 553,toys,BrightLife,27.4,3.5,77,FALSE
P00130,UrbanCo Grocery Item 130,grocery,UrbanCo,23.53,3.8,76,FALSE
P00310,CoreLine Grocery Item 310,grocery,CoreLine,22.5,4.6,76,FALSE
P00303,FreshNest Beauty Item 303,beauty,FreshNest,26.61,3.3,76,FALSE
P00732,FreshNest Beauty Item 732,beauty,FreshNest,53.44,4.1,75,FALSE
P00899,Nova Beauty Item 899,beauty,Nova,34.17,4.2,73,FALSE
P00052,Zenith Sports Item 52,sports,Zenith,50.41,3.7,71,FALSE
P00987,BrightLife Beauty Item 987,beauty,BrightLife,34.27,3.8,70,FALSE
P00615,BrightLife Beauty Item 615,beauty,BrightLife,58.94,4.8,69,FALSE
P00282,Zenith Books Item 282,books,Zenith,29.43,3.7,69,FALSE
P00466,FreshNest Home Item 466,home,FreshNest,86.32,3.9,69,FALSE
P00014,Nova Sports Item 14,sports,Nova,115.99,3.8,68,FALSE
P00805,FreshNest Fashion Item 805,fashion,FreshNest,76.66,3.9,66,FALSE
P00092,CoreLine Sports Item 92,sports,CoreLine,105.16,4.4,66,FALSE
P00641,Zenith Books Item 641,books,Zenith,17.76,3.2,65,FALSE
P00285,FreshNest Grocery Item 285,grocery,FreshNest,19.82,4.6,65,FALSE
P00383,UrbanCo Sports Item 383,sports,UrbanCo,41.92,3.7,65,FALSE
P00277,CoreLine Sports Item 277,sports,CoreLine,99.8,4.2,64,FALSE
P00372,Zenith Electronics Item 372,electronics,Zenith,161.97,4.4,64,FALSE
P00378,BrightLife Grocery Item 378,grocery,BrightLife,9.02,4.1,63,FALSE
P00419,Nova Fashion Item 419,fashion,Nova,35.3,3.9,62,FALSE
P00032,DailyPro Sports Item 32,sports,DailyPro,38.2,4.4,60,FALSE
P00044,Apex Grocery Item 44,grocery,Apex,11.2,3.4,60,FALSE
P00685,Apex Toys Item 685,toys,Apex,19.41,4.4,60,FALSE
P00381,Apex Grocery Item 381,grocery,Apex,17.51,3.9,59,FALSE
P00629,DailyPro Fashion Item 629,fashion,DailyPro,73.7,3.4,59,FALSE
P00719,Nova Home Item 719,home,Nova,59.71,3.1,58,FALSE
P00426,CoreLine Home Item 426,home,CoreLine,59.58,4.1,57,FALSE
P00312,Apex Fashion Item 312,fashion,Apex,47.81,4.8,57,FALSE
P00534,UrbanCo Beauty Item 534,beauty,UrbanCo,40.07,4,57,FALSE
P00230,Nova Beauty Item 230,beauty,Nova,27.53,5,56,FALSE
P00699,FreshNest Sports Item 699,sports,FreshNest,130.16,3.7,55,FALSE
P00057,FreshNest Beauty Item 57,beauty,FreshNest,28.93,4.8,52,FALSE
P00329,DailyPro Grocery Item 329,grocery,DailyPro,11.7,3.7,51,FALSE
P00922,BrightLife Fashion Item 922,fashion,BrightLife,51.89,3.4,51,FALSE
P00502,BrightLife Grocery Item 502,grocery,BrightLife,24.94,4.5,47,FALSE
P00541,Apex Electronics Item 541,electronics,Apex,94.82,4,47,FALSE
P00774,CoreLine Books Item 774,books,CoreLine,22.21,3.9,47,FALSE
P00126,Nova Beauty Item 126,beauty,Nova,49.71,3.3,46,FALSE
P00161,CoreLine Sports Item 161,sports,CoreLine,60.27,4.6,44,FALSE
P00207,FreshNest Home Item 207,home,FreshNest,69.3,4.9,44,FALSE
P00937,CoreLine Electronics Item 937,electronics,CoreLine,150.95,4.3,44,FALSE
P00792,CoreLine Electronics Item 792,electronics,CoreLine,141.44,3.7,44,FALSE
P00828,Nova Grocery Item 828,grocery,Nova,22.4,4.1,43,FALSE
P00965,UrbanCo Electronics Item 965,electronics,UrbanCo,130.45,4.7,43,FALSE
P00557,Zenith Fashion Item 557,fashion,Zenith,70.84,4.4,41,FALSE
P00902,Nova Books Item 902,books,Nova,31.41,3.5,41,FALSE
P00728,Apex Fashion Item 728,fashion,Apex,65.5,3.2,41,FALSE
P00192,CoreLine Beauty Item 192,beauty,CoreLine,22.81,3.1,37,FALSE
P00986,FreshNest Fashion Item 986,fashion,FreshNest,66.34,3.7,36,FALSE
P00856,Apex Fashion Item 856,fashion,Apex,53.31,3.3,35,FALSE
P00393,DailyPro Electronics Item 393,electronics,DailyPro,92.15,3.2,34,FALSE
P00596,Apex Sports Item 596,sports,Apex,81.5,4.6,33,FALSE
P00224,UrbanCo Toys Item 224,toys,UrbanCo,20.53,4.3,31,FALSE
P00559,Zenith Electronics Item 559,electronics,Zenith,100.59,5,31,FALSE
P00171,FreshNest Home Item 171,home,FreshNest,42.98,3.6,29,FALSE
P00954,BrightLife Fashion Item 954,fashion,BrightLife,71.61,3.3,29,FALSE
P00107,Apex Home Item 107,home,Apex,105.25,3.2,26,FALSE
P00957,DailyPro Beauty Item 957,beauty,DailyPro,44.63,3.5,26,FALSE
P00190,BrightLife Toys Item 190,toys,BrightLife,19.23,3.5,25,FALSE
P00738,CoreLine Home Item 738,home,CoreLine,50.01,4.4,25,FALSE
P00850,FreshNest Books Item 850,books,FreshNest,20.76,3.4,23,FALSE
P00031,UrbanCo Grocery Item 31,grocery,UrbanCo,12.33,3.1,21,FALSE
P00622,FreshNest Electronics Item 622,electronics,FreshNest,203.65,4.8,20,FALSE
P00789,DailyPro Home Item 789,home,DailyPro,59.5,3.3,16,FALSE
P00960,DailyPro Sports Item 960,sports,DailyPro,40.64,4.5,15,FALSE
P00040,Nova Home Item 40,home,Nova,80.87,4.1,14,FALSE
P00718,Zenith Toys Item 718,toys,Zenith,49.22,3.8,12,FALSE
P00020,Zenith Grocery Item 20,grocery,Zenith,26.44,4.7,11,FALSE
P00997,BrightLife Books Item 997,books,BrightLife,24.57,4.3,11,FALSE
P00509,DailyPro Fashion Item 509,fashion,DailyPro,52.89,3.9,8,FALSE
P00871,Zenith Beauty Item 871,beauty,Zenith,23.19,3.9,8,FALSE
P00637,Apex Grocery Item 637,grocery,Apex,20.12,4.2,8,FALSE
P00796,Nova Electronics Item 796,electronics,Nova,150.17,3.2,7,FALSE
P00446,DailyPro Grocery Item 446,grocery,DailyPro,16.43,3.3,6,FALSE
P00438,CoreLine Fashion Item 438,fashion,CoreLine,41.03,3.2,5,FALSE
P00593,BrightLife Home Item 593,home,BrightLife,50.02,3.2,1,FALSE
P00861,CoreLine Books Item 861,books,CoreLine,16.75,3.6,0,FALSE
